,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,File
90,,,,,,ER,negativ,31313,CATMA_AACB4B27-9CC2-435F-BAC7-89929CF9B045_0,22,Emotionen der Ablehnung,negativ,31203,Abscheu,"So glaubst du denn von mir nichts, als was mich entehrt?
Werd ich denn stets beschimpft und niemals angehört?
","['So', 'glaubst', 'du', 'denn', 'von', 'mir', 'nichts', ',', 'als', 'was', 'mich', 'entehrt', '?', 'Werd', 'ich', 'denn', 'stets', 'beschimpft', 'und', 'niemals', 'angehört', '?']",Canut_main_emotion_class_filtered.csv
91,,,,,,ER,negativ,31419,CATMA_AACB4B27-9CC2-435F-BAC7-89929CF9B045_1,11,Emotionen der Ablehnung,negativ,31367,Abscheu,"So sucht das deine stets an mir ein neu Verbrechen.
","['So', 'sucht', 'das', 'deine', 'stets', 'an', 'mir', 'ein', 'neu', 'Verbrechen', '.']",Canut_main_emotion_class_filtered.csv
92,,,,,,ER,negativ,31822,CATMA_BA4F5545-DED6-4A62-B64F-A073572B1468_0,83,Emotionen des Leids,negativ,31419,Leid,"Bey dieser Qvaal, von dir nicht hochgeschätzt zu seyn,
Ist selber dein Verlust mir nur geringe Pein.
Und doch um diese Qvaal noch härter zu empfinden,
Muß ich dich ohne Schuld und edelmuthig finden.
Prinzeßin, hätt ich wohl mein Unglück ie geglaubt?
So ists kein Trieb von dir, der mir dein Herz geraubt?
So haben Ruff, Betrug und Irrthum sich verschworen,
Daß ich das Edelste, was ich besaß, verloren?
","['Bey', 'dieser', 'Qvaal', ',', 'von', 'dir', 'nicht', 'hochgeschätzt', 'zu', 'seyn', ',', 'Ist', 'selber', 'dein', 'Verlust', 'mir', 'nur', 'geringe', 'Pein', '.', 'Und', 'doch', 'um', 'diese', 'Qvaal', 'noch', 'härter', 'zu', 'empfinden', ',', 'Muß', 'ich', 'dich', 'ohne', 'Schuld', 'und', 'edelmuthig', 'finden', '.', 'Prinzeßin', ',', 'hätt', 'ich', 'wohl', 'mein', 'Unglück', 'ie', 'geglaubt', '?', 'So', 'ists', 'kein', 'Trieb', 'von', 'dir', ',', 'der', 'mir', 'dein', 'Herz', 'geraubt', '?', 'So', 'haben', 'Ruff', ',', 'Betrug', 'und', 'Irrthum', 'sich', 'verschworen', ',', 'Daß', 'ich', 'das', 'Edelste', ',', 'was', 'ich', 'besaß', ',', 'verloren', '?']",Canut_main_emotion_class_filtered.csv
93,,,,,,ER,negativ,32139,CATMA_BA4F5545-DED6-4A62-B64F-A073572B1468_1,48,Emotionen des Leids,negativ,31921,Leid,"Und da es deine Gunst mir mit der Ehr entrissen,
So hat uns ein Betrug auf ewig trennen müssen?
So ist des Ulfo Glück kein Werk von deiner Wahl?
So gab Canuts Geboth dir ihn zum Ehgemahl?
Und ach! ein solch Geboth ...
","['Und', 'da', 'es', 'deine', 'Gunst', 'mir', 'mit', 'der', 'Ehr', 'entrissen', ',', 'So', 'hat', 'uns', 'ein', 'Betrug', 'auf', 'ewig', 'trennen', 'müssen', '?', 'So', 'ist', 'des', 'Ulfo', 'Glück', 'kein', 'Werk', 'von', 'deiner', 'Wahl', '?', 'So', 'gab', 'Canuts', 'Geboth', 'dir', 'ihn', 'zum', 'Ehgemahl', '?', 'Und', 'ach', '!', 'ein', 'solch', 'Geboth', '...']",Canut_main_emotion_class_filtered.csv
94,estrithe,,godewin,,,ER,negativ,32175,CATMA_7E5FCB0B-4B12-418C-8738-53CD183AF53D,4,Emotionen der Ablehnung,negativ,32151,Ärger,"Antworte meinen Fragen,
","['Antworte', 'meinen', 'Fragen', ',']",Canut_main_emotion_class_filtered.csv
95,,,,,,ER,negativ,32330,CATMA_5BE05EB4-629A-4675-AF51-8AB4AC626F01,34,Emotionen des Leids,negativ,32175,Leid,"Sprich, hab ich was gesagt, den Ulfo zu verklagen?
Sprach ich den König nicht für ihn mit Demuth an?
Drückt ich nicht deutlich aus, er habe nichts gethan.
","['Sprich', ',', 'hab', 'ich', 'was', 'gesagt', ',', 'den', 'Ulfo', 'zu', 'verklagen', '?', 'Sprach', 'ich', 'den', 'König', 'nicht', 'für', 'ihn', 'mit', 'Demuth', 'an', '?', 'Drückt', 'ich', 'nicht', 'deutlich', 'aus', ',', 'er', 'habe', 'nichts', 'gethan', '.']",Canut_main_emotion_class_filtered.csv
96,,,,,,ER,positiv,32846,CATMA_CA162222-277B-4221-A74E-98B14651DF5F_0,18,Emotionen der Zuneigung,positiv,32743,Liebe," Erlaube daß ich dir den grossen Dienst erzeige,
Und was Canut verschweigt, dir ebenfalls verschweige.
","['Erlaube', 'daß', 'ich', 'dir', 'den', 'grossen', 'Dienst', 'erzeige', ',', 'Und', 'was', 'Canut', 'verschweigt', ',', 'dir', 'ebenfalls', 'verschweige', '.']",Canut_main_emotion_class_filtered.csv
97,,,,,,ER,positiv,33777,CATMA_CA162222-277B-4221-A74E-98B14651DF5F_2,12,Emotionen der Zuneigung,positiv,33717,Liebe,Die Wahrheit spricht für mich: Ich bleib stets deiner werth.,"['Die', 'Wahrheit', 'spricht', 'für', 'mich', ':', 'Ich', 'bleib', 'stets', 'deiner', 'werth', '.']",Canut_main_emotion_class_filtered.csv
98,,godewin,,,,ER,positiv,33043,CATMA_020DCFF7-AE70-418B-8E78-3F72DA0E63BE,43,Emotionen der Zuneigung,positiv,32846,Liebe,"Prinzeßin, forsche nicht, und schone deiner Ruh.
Es ist des Ulfo Fehl, drum schließ die Augen zu.
Halt diese Rechte hoch, die dich und ihn verbinden,
Und hüte dich dafür, ihn strafbar zu befinden.
","['Prinzeßin', ',', 'forsche', 'nicht', ',', 'und', 'schone', 'deiner', 'Ruh', '.', 'Es', 'ist', 'des', 'Ulfo', 'Fehl', ',', 'drum', 'schließ', 'die', 'Augen', 'zu', '.', 'Halt', 'diese', 'Rechte', 'hoch', ',', 'die', 'dich', 'und', 'ihn', 'verbinden', ',', 'Und', 'hüte', 'dich', 'dafür', ',', 'ihn', 'strafbar', 'zu', 'befinden', '.']",Canut_main_emotion_class_filtered.csv
99,,,ulfo,,,ER,positiv,34260,CATMA_B2821A7B-F013-4AE2-AEC5-2FD8A3C7F6BF,45,Emotionen der Zuneigung,positiv,34036,Verehrung,"Komm! ich darf ohne Furcht mich auf dein Zeugniß stützen,
Wer selbst nach Ehre strebt, muß andrer Ehre schützen.
Komm, sprich hier als ein Held, der Lügen schimpflich heißt,
Der die Verläumdung haßt und iedem Recht erweist:
","['Komm', '!', 'ich', 'darf', 'ohne', 'Furcht', 'mich', 'auf', 'dein', 'Zeugniß', 'stützen', ',', 'Wer', 'selbst', 'nach', 'Ehre', 'strebt', ',', 'muß', 'andrer', 'Ehre', 'schützen', '.', 'Komm', ',', 'sprich', 'hier', 'als', 'ein', 'Held', ',', 'der', 'Lügen', 'schimpflich', 'heißt', ',', 'Der', 'die', 'Verläumdung', 'haßt', 'und', 'iedem', 'Recht', 'erweist', ':']",Canut_main_emotion_class_filtered.csv
100,,godewin,,,,ER,negativ,34259,CATMA_EC38084B-CE88-4C3A-8842-CE4C415F26DF,9,Emotionen der Ablehnung,negativ,34210,Abscheu,Der die Verläumdung haßt und iedem Recht erweist:,"['Der', 'die', 'Verläumdung', 'haßt', 'und', 'iedem', 'Recht', 'erweist', ':']",Canut_main_emotion_class_filtered.csv
101,,,,,,ER,negativ,35121,CATMA_A6E1D4BD-268A-41CA-BC98-FC916A702830,43,Emotionen der Ablehnung,negativ,34902,Abscheu,"Wo ist der Lästrer nun, der meinen Schimpf erdichtet,
Der meinen Ruhm befleckt, und der mein Glück zernichtet?
Wer hat den Ruff erdacht, als hätt ich durch die Flucht
Die Rettung meines Bluts in meiner Schmach gesucht?
","['Wo', 'ist', 'der', 'Lästrer', 'nun', ',', 'der', 'meinen', 'Schimpf', 'erdichtet', ',', 'Der', 'meinen', 'Ruhm', 'befleckt', ',', 'und', 'der', 'mein', 'Glück', 'zernichtet', '?', 'Wer', 'hat', 'den', 'Ruff', 'erdacht', ',', 'als', 'hätt', 'ich', 'durch', 'die', 'Flucht', 'Die', 'Rettung', 'meines', 'Bluts', 'in', 'meiner', 'Schmach', 'gesucht', '?']",Canut_main_emotion_class_filtered.csv
102,,,,,,ER,negativ,35226,CATMA_AEBE2A41-A46B-4B99-B946-B71F6CE142BB,21,Emotionen des Leids,negativ,35121,Leid,"Prinzeßin, dieser Ruff hat mir dein Herz entrissen,
Laß mich mit dir zugleich nicht auch die Ehre missen.","['Prinzeßin', ',', 'dieser', 'Ruff', 'hat', 'mir', 'dein', 'Herz', 'entrissen', ',', 'Laß', 'mich', 'mit', 'dir', 'zugleich', 'nicht', 'auch', 'die', 'Ehre', 'missen', '.']",Canut_main_emotion_class_filtered.csv
103,godewin,,,,,ER,Emotionale Bewegtheit,35352,CATMA_19ED061C-DC47-42F2-A3C4-1236C75E4560,2,Emotionale Bewegtheit,Emotionale Bewegtheit,35348,Emotionale Bewegtheit,"Du?
","['Du', '?']",Canut_main_emotion_class_filtered.csv
104,godewin,,,,,ER,negativ,35480,CATMA_49A94B2F-9161-40F2-A89E-8EEFDC56EDF7,12,Emotionen des Leids,negativ,35423,Leid,"Mein Kunstgriff reut mich nicht; er war zu wohl erwogen.
","['Mein', 'Kunstgriff', 'reut', 'mich', 'nicht', ';', 'er', 'war', 'zu', 'wohl', 'erwogen', '.']",Canut_main_emotion_class_filtered.csv
105,,,,,,ER,negativ,36225,CATMA_2C720227-A48B-452C-A78C-95891F6D666B,151,Emotionen der Ablehnung,negativ,35530,Abscheu,"Du warst dieß Herz nicht werth, nur mir hat es gebührt.
Ich wiederruffe nicht, was ich von dir gesaget,
Du bist bey allem Muth ein Herz, das sklavisch zaget,
Der Ruff von deiner Flucht sey immerhin Betrug.
Die That nur ist erdacht, dein Schimpf ist wahr genug.
Dein Arm, der nur gehorcht, übt sich umsonst im Streiten:
Die Ehre, die dich flieht, die kennst du nur von weiten.
Du hast nicht das Gefühl, das sich in Helden regt.
Kein Ruhm hat dich gereitzt, kein Schimpf hat dich bewegt.
Du machst dein feiles Blut zu andrer Eigenthume,
Du lebst zu deiner Schmach und nur zu fremdem Ruhme,
Du thust aus blöder Furcht, was auch ein Sklave thut.
Dein Arm kann tapfer seyn, dein Geist ist ohne Muth.
","['Du', 'warst', 'dieß', 'Herz', 'nicht', 'werth', ',', 'nur', 'mir', 'hat', 'es', 'gebührt', '.', 'Ich', 'wiederruffe', 'nicht', ',', 'was', 'ich', 'von', 'dir', 'gesaget', ',', 'Du', 'bist', 'bey', 'allem', 'Muth', 'ein', 'Herz', ',', 'das', 'sklavisch', 'zaget', ',', 'Der', 'Ruff', 'von', 'deiner', 'Flucht', 'sey', 'immerhin', 'Betrug', '.', 'Die', 'That', 'nur', 'ist', 'erdacht', ',', 'dein', 'Schimpf', 'ist', 'wahr', 'genug', '.', 'Dein', 'Arm', ',', 'der', 'nur', 'gehorcht', ',', 'übt', 'sich', 'umsonst', 'im', 'Streiten', ':', 'Die', 'Ehre', ',', 'die', 'dich', 'flieht', ',', 'die', 'kennst', 'du', 'nur', 'von', 'weiten', '.', 'Du', 'hast', 'nicht', 'das', 'Gefühl', ',', 'das', 'sich', 'in', 'Helden', 'regt', '.', 'Kein', 'Ruhm', 'hat', 'dich', 'gereitzt', ',', 'kein', 'Schimpf', 'hat', 'dich', 'bewegt', '.', 'Du', 'machst', 'dein', 'feiles', 'Blut', 'zu', 'andrer', 'Eigenthume', ',', 'Du', 'lebst', 'zu', 'deiner', 'Schmach', 'und', 'nur', 'zu', 'fremdem', 'Ruhme', ',', 'Du', 'thust', 'aus', 'blöder', 'Furcht', ',', 'was', 'auch', 'ein', 'Sklave', 'thut', '.', 'Dein', 'Arm', 'kann', 'tapfer', 'seyn', ',', 'dein', 'Geist', 'ist', 'ohne', 'Muth', '.']",Canut_main_emotion_class_filtered.csv
106,godewin,,,,,ER,negativ,36347,CATMA_3AEAA849-4B35-407B-B6E7-68F5305D5939,23,Emotionen der Ablehnung,negativ,36236,Ärger,"Wenn diese Schmähungen dich selbst nicht treffen sollen,
So komm, so weißt du schon, wie wir sie enden wollen.
","['Wenn', 'diese', 'Schmähungen', 'dich', 'selbst', 'nicht', 'treffen', 'sollen', ',', 'So', 'komm', ',', 'so', 'weißt', 'du', 'schon', ',', 'wie', 'wir', 'sie', 'enden', 'wollen', '.']",Canut_main_emotion_class_filtered.csv
107,,,,,,ER,negativ,36479,CATMA_8C602A0F-BC7D-41E5-9CE4-19E81FA9C048,13,Emotionen der Ablehnung,negativ,36411,Abscheu,"Ich bins nicht, der dich schimpft, die Knechtschaft schimpfet dich:
","['Ich', 'bins', 'nicht', ',', 'der', 'dich', 'schimpft', ',', 'die', 'Knechtschaft', 'schimpfet', 'dich', ':']",Canut_main_emotion_class_filtered.csv
108,,,,,,ER,negativ,37798,CATMA_8812F83E-4E66-404C-9689-0B7EA9144A43_2,37,Emotionen der Ablehnung,negativ,37595,Abscheu,"Itzt glaubt ein ieder sich als Unterthan beglückt,
Die Güte des Canut hat allen Muth erstickt.
Die Stolzen lieben schon der Herrschaft sanfte Bande,
Und ein Verzagter hält den Ehrgeitz fast für Schande.
","['Itzt', 'glaubt', 'ein', 'ieder', 'sich', 'als', 'Unterthan', 'beglückt', ',', 'Die', 'Güte', 'des', 'Canut', 'hat', 'allen', 'Muth', 'erstickt', '.', 'Die', 'Stolzen', 'lieben', 'schon', 'der', 'Herrschaft', 'sanfte', 'Bande', ',', 'Und', 'ein', 'Verzagter', 'hält', 'den', 'Ehrgeitz', 'fast', 'für', 'Schande', '.']",Canut_main_emotion_class_filtered.csv
109,,,,,,ER,negativ,38082,CATMA_8812F83E-4E66-404C-9689-0B7EA9144A43_3,22,Emotionen der Ablehnung,negativ,37984,Abscheu,"Erkläre dich mit mir als Feind von dem Canut,
Was du aus Haß nicht thust, das thu aus Heldenmuth.
","['Erkläre', 'dich', 'mit', 'mir', 'als', 'Feind', 'von', 'dem', 'Canut', ',', 'Was', 'du', 'aus', 'Haß', 'nicht', 'thust', ',', 'das', 'thu', 'aus', 'Heldenmuth', '.']",Canut_main_emotion_class_filtered.csv
110,,,,,,ER,negativ,36881,CATMA_E57142C3-53F2-4CCA-9522-0F6BE8BE6214,10,Emotionen der Ablehnung,negativ,36835,Abscheu,"Doch ieder höret mich mit Haß und Schauer an.
","['Doch', 'ieder', 'höret', 'mich', 'mit', 'Haß', 'und', 'Schauer', 'an', '.']",Canut_main_emotion_class_filtered.csv
111,,,,,,ER,negativ,38544,CATMA_1628EB3B-4A09-44BA-AAA3-F1498E2BCCD7_0,51,Emotionen der Ablehnung,negativ,38291,Abscheu,"ch fodre keinen Ruhm, der aus dem Unrecht grünet,
Der sich durch Unglück nährt, und der nur Fluch verdienet.
Eh roste dieses Schwerdt in unberühmter Ruh,
Eh es bekannt zu seyn der Pflicht zuwider thu.
Such nur aus Heldenmuth des Landes Glück zu stören:
","['ch', 'fodre', 'keinen', 'Ruhm', ',', 'der', 'aus', 'dem', 'Unrecht', 'grünet', ',', 'Der', 'sich', 'durch', 'Unglück', 'nährt', ',', 'und', 'der', 'nur', 'Fluch', 'verdienet', '.', 'Eh', 'roste', 'dieses', 'Schwerdt', 'in', 'unberühmter', 'Ruh', ',', 'Eh', 'es', 'bekannt', 'zu', 'seyn', 'der', 'Pflicht', 'zuwider', 'thu', '.', 'Such', 'nur', 'aus', 'Heldenmuth', 'des', 'Landes', 'Glück', 'zu', 'stören', ':']",Canut_main_emotion_class_filtered.csv
112,,,,,,ER,negativ,38813,CATMA_1628EB3B-4A09-44BA-AAA3-F1498E2BCCD7_1,21,Emotionen der Ablehnung,negativ,38700,Abscheu,"Vielleicht wird dich und mich dereinst die Nachwelt nennen,
Mich wird sie als getreu, dich als Verräther kennen.
","['Vielleicht', 'wird', 'dich', 'und', 'mich', 'dereinst', 'die', 'Nachwelt', 'nennen', ',', 'Mich', 'wird', 'sie', 'als', 'getreu', ',', 'dich', 'als', 'Verräther', 'kennen', '.']",Canut_main_emotion_class_filtered.csv
113,,,,,,ER,negativ,38929,CATMA_7F9EA9CA-0F16-4610-BF94-F365CFCC7517,24,Emotionen der Ablehnung,negativ,38821,Abscheu,"Ich seh schon, daß dein Geist nie edle Thaten wagt.
Ich nannte dich mit Recht, feig, sklavisch und verzagt.
","['Ich', 'seh', 'schon', ',', 'daß', 'dein', 'Geist', 'nie', 'edle', 'Thaten', 'wagt', '.', 'Ich', 'nannte', 'dich', 'mit', 'Recht', ',', 'feig', ',', 'sklavisch', 'und', 'verzagt', '.']",Canut_main_emotion_class_filtered.csv
114,,,,,,ER,negativ,39951,CATMA_87E1B51D-DE70-4B84-8321-0ABEFF70713E,23,Emotionen der Angst,negativ,39837,Angst,"Ists möglich zwar vielleicht, daß noch dein Herz sich scheut,
Du fürchtest wohl, daß ich mich nur beklagen wollte,","['Ists', 'möglich', 'zwar', 'vielleicht', ',', 'daß', 'noch', 'dein', 'Herz', 'sich', 'scheut', ',', 'Du', 'fürchtest', 'wohl', ',', 'daß', 'ich', 'mich', 'nur', 'beklagen', 'wollte', ',']",Canut_main_emotion_class_filtered.csv
115,,,,,,ER,negativ,40009,CATMA_FFCC5E30-01E2-46CD-BCE4-A9B1FD6BC107,13,Emotionen der Ablehnung,negativ,39952,Abscheu,"Und meynst, ich hasse dich, weil ich dich hassen sollte.
","['Und', 'meynst', ',', 'ich', 'hasse', 'dich', ',', 'weil', 'ich', 'dich', 'hassen', 'sollte', '.']",Canut_main_emotion_class_filtered.csv
116,,,,,,ER,positiv,41376,CATMA_34D7A13E-7405-40AF-A9D4-E7435AF5689E_3,23,Emotionen der Zuneigung,positiv,41277,Liebe,"Doch da ich ihm erwähnt, um ihn gerührt zu sehn,
Daß ich dich liebe, sey auf seinen Wink geschehn,
","['Doch', 'da', 'ich', 'ihm', 'erwähnt', ',', 'um', 'ihn', 'gerührt', 'zu', 'sehn', ',', 'Daß', 'ich', 'dich', 'liebe', ',', 'sey', 'auf', 'seinen', 'Wink', 'geschehn', ',']",Canut_main_emotion_class_filtered.csv
117,,,,,,ER,positiv,41836,CATMA_0D9C84B0-E586-4712-AA34-6015EE3E28D8,21,Emotionen der Zuneigung,positiv,41744,Liebe,"Dieses Glück, daß du mein eigen bist,
Daß ich dein Herz erhielt, dank ich bloß meiner List.
","['Dieses', 'Glück', ',', 'daß', 'du', 'mein', 'eigen', 'bist', ',', 'Daß', 'ich', 'dein', 'Herz', 'erhielt', ',', 'dank', 'ich', 'bloß', 'meiner', 'List', '.']",Canut_main_emotion_class_filtered.csv
118,,,,,,ER,positiv,42147,CATMA_6D787140-812B-492F-A552-1ED1372BCA15,34,Emotionen der Zuneigung,positiv,41992,Liebe,"Ich wüßte seinen Wink und sey an dich gesandt.
Dieß Wort, dieß mußte mir zu besserm Zwecke nützen,
Und kurz, ich liebte dich, drum mußt ich dich besitzen.
","['Ich', 'wüßte', 'seinen', 'Wink', 'und', 'sey', 'an', 'dich', 'gesandt', '.', 'Dieß', 'Wort', ',', 'dieß', 'mußte', 'mir', 'zu', 'besserm', 'Zwecke', 'nützen', ',', 'Und', 'kurz', ',', 'ich', 'liebte', 'dich', ',', 'drum', 'mußt', 'ich', 'dich', 'besitzen', '.']",Canut_main_emotion_class_filtered.csv
119,,,,,,ER,negativ,42805,CATMA_424D16A6-1490-4DC8-A9E2-165730A90F37,24,Emotionen des Leids,negativ,42689,Leid,"Ach! was wird künftig seyn? was kann mir Trost versprechen?
Selbst daß ich dieses litt, war auch noch ein Verbrechen","['Ach', '!', 'was', 'wird', 'künftig', 'seyn', '?', 'was', 'kann', 'mir', 'Trost', 'versprechen', '?', 'Selbst', 'daß', 'ich', 'dieses', 'litt', ',', 'war', 'auch', 'noch', 'ein', 'Verbrechen']",Canut_main_emotion_class_filtered.csv
120,estrithe,,,,,ER,negativ,42829,CATMA_B3584079-1129-432E-98FE-54E41B21E325,2,Emotionen des Leids,negativ,42822,Leid, Canut!,"['Canut', '!']",Canut_main_emotion_class_filtered.csv
121,estrithe,,,,,ER,negativ,42843,CATMA_A97A1C4B-B074-431E-9896-37527CFBCF58,4,Emotionen des Leids,negativ,42830,Leid,ach! Pflicht!,"['ach', '!', 'Pflicht', '!']",Canut_main_emotion_class_filtered.csv
122,estrithe,,,,,ER,negativ,42858,CATMA_8F58FC08-5DCE-4302-ACF6-D239C7BB55A4,4,Emotionen des Leids,negativ,42844,Leid,"ach! Godewin!
","['ach', '!', 'Godewin', '!']",Canut_main_emotion_class_filtered.csv
123,estrithe,,,,,ER,negativ,43108,CATMA_E5AD0B24-851C-46B3-B9EE-CFCFA485F274,6,Emotionen des Leids,negativ,43079,Leid,"Gemahl! ach schwere Pflicht!
","['Gemahl', '!', 'ach', 'schwere', 'Pflicht', '!']",Canut_main_emotion_class_filtered.csv
124,estrithe,,,,,ER,negativ,44637,CATMA_C0F7826A-8130-4C10-8060-279A01015C80,36,Emotionen des Leids,negativ,44428,Leid,"Vielleicht eilt ihre Brust den Schwerdtern schon entgegen.
Es rauchen schon vielleicht die blutbespritzte Degen,
Und wenn ihr Arm erfüllt, was ihre Wut gedroht,
Ist dieser Augenblick vielleicht des einen Tod.
","['Vielleicht', 'eilt', 'ihre', 'Brust', 'den', 'Schwerdtern', 'schon', 'entgegen', '.', 'Es', 'rauchen', 'schon', 'vielleicht', 'die', 'blutbespritzte', 'Degen', ',', 'Und', 'wenn', 'ihr', 'Arm', 'erfüllt', ',', 'was', 'ihre', 'Wut', 'gedroht', ',', 'Ist', 'dieser', 'Augenblick', 'vielleicht', 'des', 'einen', 'Tod', '.']",Canut_main_emotion_class_filtered.csv
125,,haqvin,,,,ER,negativ,45064,CATMA_E3E885CF-12CE-435B-8EDB-52F77C181337,22,Emotionen der Ablehnung,negativ,44958,Abscheu,"Die Kämpfer, die voll Zorn so wie voll Großmuth sind,
Bestimmten ihren Platz, und theilten Sonn und Wind.
","['Die', 'Kämpfer', ',', 'die', 'voll', 'Zorn', 'so', 'wie', 'voll', 'Großmuth', 'sind', ',', 'Bestimmten', 'ihren', 'Platz', ',', 'und', 'theilten', 'Sonn', 'und', 'Wind', '.']",Canut_main_emotion_class_filtered.csv
126,"['godewin', 'ulfo']",haqvin,,,,ER,negativ,45116,CATMA_D042B9C6-82FF-4407-9AA2-BA8136279F8F,8,Emotionen der Angst,negativ,45064,Angst,"Ihr unerschrockener Arm ficht über grossen Rechten.
","['Ihr', 'unerschrockener', 'Arm', 'ficht', 'über', 'grossen', 'Rechten', '.']",Canut_main_emotion_class_filtered.csv
127,estrithe,,,,,ER,negativ,46221,CATMA_544DDBEF-860E-4D78-9096-EFCFA7D1397E,19,Emotionen der Ablehnung,negativ,46119,Abscheu,"Doch dieses schimpfliche, dieß ungerechte Wüten,
Dieß macht Entsetzen, Herr, dieß eile zu verbiethen.
","['Doch', 'dieses', 'schimpfliche', ',', 'dieß', 'ungerechte', 'Wüten', ',', 'Dieß', 'macht', 'Entsetzen', ',', 'Herr', ',', 'dieß', 'eile', 'zu', 'verbiethen', '.']",Canut_main_emotion_class_filtered.csv
128,,,,,,ER,negativ,46382,CATMA_42419AAD-E0A9-4320-81B9-62C4F2922652_0,12,Emotionen der Ablehnung,negativ,46327,Abscheu,"Daß ich den wilden Muth, der Zwietracht suchet, hasse,
","['Daß', 'ich', 'den', 'wilden', 'Muth', ',', 'der', 'Zwietracht', 'suchet', ',', 'hasse', ',']",Canut_main_emotion_class_filtered.csv
129,,,,,,ER,negativ,46637,CATMA_42419AAD-E0A9-4320-81B9-62C4F2922652_1,21,Emotionen der Ablehnung,negativ,46530,Abscheu,"Ich will nicht, daß mit mir Gewalt und Zwist regieren,
Und Bürger meines Reichs mit Bürgern Kriege führen.
","['Ich', 'will', 'nicht', ',', 'daß', 'mit', 'mir', 'Gewalt', 'und', 'Zwist', 'regieren', ',', 'Und', 'Bürger', 'meines', 'Reichs', 'mit', 'Bürgern', 'Kriege', 'führen', '.']",Canut_main_emotion_class_filtered.csv
130,canut,,,,,ER,negativ,47045,CATMA_B41937E5-892D-4DC2-87C5-259968A09D6B,78,Emotionen der Ablehnung,negativ,46637,Abscheu,"Und daß man den erhebt und noch mit Ruhm bekrönt,
Der der Geselligkeit geweythe Rechte höhnt.
Den soll mein ganzes Reich aus seinen Gränzen jagen,
Die Erde soll ihn nur zu andrer Abscheu tragen,
Und an der Ehre statt, die er durch Unrecht sucht,
Sey er für nichts geschätzt, beschimpfet und verflucht.
Wer sein zanksüchtig Schwerdt aus falschem Heldenmuthe
Mit anderm Blute färbt, als mit des Feindes Blute.
","['Und', 'daß', 'man', 'den', 'erhebt', 'und', 'noch', 'mit', 'Ruhm', 'bekrönt', ',', 'Der', 'der', 'Geselligkeit', 'geweythe', 'Rechte', 'höhnt', '.', 'Den', 'soll', 'mein', 'ganzes', 'Reich', 'aus', 'seinen', 'Gränzen', 'jagen', ',', 'Die', 'Erde', 'soll', 'ihn', 'nur', 'zu', 'andrer', 'Abscheu', 'tragen', ',', 'Und', 'an', 'der', 'Ehre', 'statt', ',', 'die', 'er', 'durch', 'Unrecht', 'sucht', ',', 'Sey', 'er', 'für', 'nichts', 'geschätzt', ',', 'beschimpfet', 'und', 'verflucht', '.', 'Wer', 'sein', 'zanksüchtig', 'Schwerdt', 'aus', 'falschem', 'Heldenmuthe', 'Mit', 'anderm', 'Blute', 'färbt', ',', 'als', 'mit', 'des', 'Feindes', 'Blute', '.']",Canut_main_emotion_class_filtered.csv
131,,,,,,ER,positiv,47815,CATMA_E58BECB6-888D-4BB8-BB0F-09C8AED5CBEA,44,Emotionen der Zuneigung,positiv,47609,Verehrung,"Er soll, ist nicht sein Herz, der Menschheit ganz entrissen,
Da er mich ehren lernt, zugleich mich lieben müssen.
Er fühle nur hierdurch, er sey mein Unterthan,
Er überzeuge sich, daß ich ihn zwingen kann.
","['Er', 'soll', ',', 'ist', 'nicht', 'sein', 'Herz', ',', 'der', 'Menschheit', 'ganz', 'entrissen', ',', 'Da', 'er', 'mich', 'ehren', 'lernt', ',', 'zugleich', 'mich', 'lieben', 'müssen', '.', 'Er', 'fühle', 'nur', 'hierdurch', ',', 'er', 'sey', 'mein', 'Unterthan', ',', 'Er', 'überzeuge', 'sich', ',', 'daß', 'ich', 'ihn', 'zwingen', 'kann', '.']",Canut_main_emotion_class_filtered.csv
132,,,,,,ER,negativ,48678,CATMA_BDB5539A-9204-4835-9D51-2E2085D2F2CD,50,Emotionen des Leids,negativ,48469,Leid,"Ach! leider! weiß ich wohl, was ich verhindern wollte,
Was ich nicht sagen kann, und ach! doch sagen sollte.
Ach! soll ich Klägerin bey seinem Frevel seyn?
Doch er betrifft ja dich. Ach! soll ich reden? Nein!
","['Ach', '!', 'leider', '!', 'weiß', 'ich', 'wohl', ',', 'was', 'ich', 'verhindern', 'wollte', ',', 'Was', 'ich', 'nicht', 'sagen', 'kann', ',', 'und', 'ach', '!', 'doch', 'sagen', 'sollte', '.', 'Ach', '!', 'soll', 'ich', 'Klägerin', 'bey', 'seinem', 'Frevel', 'seyn', '?', 'Doch', 'er', 'betrifft', 'ja', 'dich', '.', 'Ach', '!', 'soll', 'ich', 'reden', '?', 'Nein', '!']",Canut_main_emotion_class_filtered.csv
