,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
2033,CATMA_13A543AC-E9A9-462C-B964-3776D0F8E01E,CATMA_F1212D44-E84C-4C82-9557-0E14C6F21A09,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Mitleid,ihn ,1,155244,155248,LSch,MALE
2034,CATMA_8F37DF66-22E7-4FDF-A263-2F58431E1F28_4,CATMA_BD178750-2813-4BD4-898B-5AF09AB3F066,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,sie ,1,155217,155221,LSch,FEMALE
2035,CATMA_955C3891-0C07-4F12-90B6-726FFA35AF98_4,CATMA_BD178750-2813-4BD4-898B-5AF09AB3F066,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,sie ,1,155217,155221,LSch,FEMALE
2036,CATMA_1020BECA-DBFC-48D6-AB8C-5ACB63DCB139,CATMA_BD178750-2813-4BD4-898B-5AF09AB3F066,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,sie ,1,155217,155221,LSch,FEMALE
2037,CATMA_8F5E3A77-AA31-4C84-9050-0D0847C33553,CATMA_BD178750-2813-4BD4-898B-5AF09AB3F066,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Mitleid,ihn ,1,155244,155248,LSch,MALE
2038,CATMA_13A543AC-E9A9-462C-B964-3776D0F8E01E,CATMA_BD178750-2813-4BD4-898B-5AF09AB3F066,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Mitleid,ihn ,1,155244,155248,LSch,MALE
2039,CATMA_0DBE5A13-7761-49A9-8BE2-B52FC330DC1A,CATMA_A1F625A6-5C13-4F14-BF3A-9498B935FEF0,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Angst,ich ,1,155261,155265,LSch,FEMALE
2040,CATMA_F6E2EB83-EF09-4C22-A823-A2F4FF8C2B3A,CATMA_A1F625A6-5C13-4F14-BF3A-9498B935FEF0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst, wenn die Welt mein neues Verbrechen –,7,155285,155323,LSch,Nicht-Charakter
2041,CATMA_597DA8EE-9AC4-4745-B126-5F562D07B7F8,CATMA_DC2459C9-EE66-42F9-96BC-D673AD20C52D,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Angst,Sie ,1,155341,155345,LSch,FEMALE
2042,CATMA_3C42CF7A-66FC-4095-8E7E-B829447B2B36,CATMA_DC2459C9-EE66-42F9-96BC-D673AD20C52D,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,"Ist das möglich, daß sie etwas davon erfahren kann?
",11,155358,155410,LSch,Nicht-Charakter
2043,CATMA_DC2459C9-EE66-42F9-96BC-D673AD20C52D,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,betty,single,negativ,negativ,Emotionen der Angst,Angst,"Fürchten Sie doch nichts! Ist das möglich, daß sie etwas davon erfahren kann?
",16,155332,155410,LSch,FEMALE
2044,CATMA_2EF9FC76-5A45-4483-AA5B-A5E0DC4453F1,CATMA_79B90E7A-12E1-417D-B5B0-3EBA9C75B2A1,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,Sir Willhelm,2,155418,155430,LSch,MALE
2045,CATMA_40A32174-5809-46A0-9A4D-B6A63650B77A,CATMA_79B90E7A-12E1-417D-B5B0-3EBA9C75B2A1,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,Ich ,1,155438,155442,LSch,FEMALE
2046,CATMA_3282EC5F-4BA3-4F0A-84E1-2C2E1D697BCF_0,CATMA_7F1EDF19-D8C5-426B-A353-82C6AE3FA03E,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Lucie,1,155706,155711,LSch,FEMALE
2047,CATMA_2B7D321F-28ED-4C13-9368-9225AF96C1A7,CATMA_7F1EDF19-D8C5-426B-A353-82C6AE3FA03E,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich ,1,155724,155729,LSch,MALE
2048,CATMA_98FDB7D7-E84A-4BB8-BBF4-A3D25281407B,CATMA_7F1EDF19-D8C5-426B-A353-82C6AE3FA03E,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich ,1,155724,155729,LSch,MALE
2049,CATMA_848777B5-E51C-47FE-8E5A-AAC68B838908_0,CATMA_0564A87A-F41D-4972-A666-C2A337D796F9,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,Sie flieht mich unfehlbar aus Haß.,7,155713,155747,LSch,Nicht-Charakter
2050,CATMA_1F95382A-C7AA-4D72-94A5-F1A845B33C5C,CATMA_0564A87A-F41D-4972-A666-C2A337D796F9,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,155724,155729,LSch,MALE
2051,CATMA_63BA19CC-B9C7-4C57-8140-B840571AABCE,CATMA_98A32408-4369-4704-BA44-B406C67EEB59,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,meines eignen Sohnes,3,155815,155835,LSch,MALE
2052,CATMA_98A32408-4369-4704-BA44-B406C67EEB59,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Nichts fehlte noch als dieser
              Haß und die Verachtung meines eignen Sohnes,",13,155748,155836,LSch,MALE
2053,CATMA_98A32408-4369-4704-BA44-B406C67EEB59,,Gemeintes_Target:_Charakter,target,Charakter,implicit,willhelm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Nichts fehlte noch als dieser
              Haß und die Verachtung meines eignen Sohnes,",13,155748,155836,LSch,MALE
2054,CATMA_2B4CDE6C-28C6-4A20-8738-24DC79CA4125,CATMA_79143D3B-A09F-49BD-99A1-5B7A73B8B087,Explizite_Source:_Experiencer,source,Experiencer,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Robert,1,155906,155912,LSch,MALE
2055,CATMA_79143D3B-A09F-49BD-99A1-5B7A73B8B087,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,"Und
              diese letztere, Robert, habe leider deiner voreiligen Freundschaft zu danken.
",14,155872,155968,LSch,MALE
2056,CATMA_79143D3B-A09F-49BD-99A1-5B7A73B8B087,,Gemeintes_Target:_Charakter,target,Charakter,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,"Und
              diese letztere, Robert, habe leider deiner voreiligen Freundschaft zu danken.
",14,155872,155968,LSch,MALE
2057,CATMA_ACA098C5-4702-4208-9239-BDBB1CB2841A,CATMA_405CBBF4-BC46-449D-AB2F-6D223C51036F,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,seinen Vater,2,156284,156296,LSch,MALE
2058,CATMA_0BF4FF2A-8512-45A8-A7FE-46806CD07AC0,CATMA_405CBBF4-BC46-449D-AB2F-6D223C51036F,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,er ,1,156303,156306,LSch,MALE
2059,CATMA_405CBBF4-BC46-449D-AB2F-6D223C51036F,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Mit was für Wut
              und Haß gegen seinen Vater würde er abgereiset sein,",14,156240,156322,LSch,MALE
2060,CATMA_2169E011-D10B-413E-924C-84F2084EDE3F,CATMA_C451CF28-C940-4087-9BD4-64BD214950AA,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,er ,1,156326,156329,LSch,MALE
2061,CATMA_34A7D579-D7E5-4D7E-97A9-7FF4C03FE47C,CATMA_C451CF28-C940-4087-9BD4-64BD214950AA,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,sich ,1,156384,156389,LSch,MALE
2062,CATMA_C451CF28-C940-4087-9BD4-64BD214950AA,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"da er nunmehr diesen Haß, diesen
              Abscheu gegen sich wenden muß.",13,156323,156400,LSch,MALE
2063,CATMA_3F3D877E-D4B4-450F-B17D-C74EF3110455_0,CATMA_203EE1E6-C13D-403E-8441-6189694D17FF,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,156620,156625,LSch,MALE
2064,CATMA_00EEF135-DCA4-481F-9618-44C8992C9942,CATMA_203EE1E6-C13D-403E-8441-6189694D17FF,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,"was für
              ein elendes Geschöpf ein Vater ist, dessen Verbrechen seinen eigenen Kindern bewußt
              sind?
",17,157067,157193,LSch,Nicht-Charakter
2065,CATMA_304188BB-8BA6-4F17-A5BA-510FBC184D25_0,CATMA_EEF87DA7-433B-4372-BDE2-F3880321A68A,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich ,1,156620,156625,LSch,MALE
2066,CATMA_B07B68EB-8D51-4EF2-9C81-2B3163B59A75_0,CATMA_EEF87DA7-433B-4372-BDE2-F3880321A68A,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich ,1,156620,156625,LSch,MALE
2067,CATMA_DE226028-153D-41C0-89D3-8C7201973466,CATMA_EEF87DA7-433B-4372-BDE2-F3880321A68A,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"meines eigenen Sohnes
",3,156764,156786,LSch,MALE
2068,CATMA_B578FDF4-51AD-4E0F-A108-702E38611380_0,CATMA_DB9A6049-9C2F-4ABE-98FF-98F752FEA44C,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,mich,1,156959,156963,LSch,MALE
2069,CATMA_D74A08AE-B853-4C5C-854C-34CA9D4AD587,CATMA_DB9A6049-9C2F-4ABE-98FF-98F752FEA44C,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"daß ich ihn
              vielleicht sobald nicht wiedersehen werde?",9,156965,157033,LSch,Nicht-Charakter
2070,CATMA_92B3734E-72F0-46FE-A2E6-F0207A9A5EAF_0,CATMA_BD6882BE-9B67-41D8-B3CE-67BDA9170671,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ihr ,1,157479,157483,LSch,FEMALE
2071,CATMA_33DD42A7-390A-418B-A9D9-18A4A233D260,CATMA_BD6882BE-9B67-41D8-B3CE-67BDA9170671,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,den einen Gegenstand ihrer Liebe,5,157483,157515,LSch,MALE
2072,CATMA_45423D89-48A3-4381-B652-881C2FD64FDB,CATMA_BD6882BE-9B67-41D8-B3CE-67BDA9170671,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,einen andern,2,157533,157545,LSch,MALE
2073,CATMA_BD6882BE-9B67-41D8-B3CE-67BDA9170671,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Kannst du so grausam sein und
              ihr den einen Gegenstand ihrer Liebe rauben, ohne ihr einen andern wiederzugeben, den
              sie noch zärtlicher lieben würde.
",27,157435,157613,LSch,MALE
2074,CATMA_6231D77C-28DC-4F82-8190-E9B73720589B_0,CATMA_021E3C47-D5B2-4896-B85A-9DDDCF4686F2,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich,1,157684,157688,LSch,MALE
2075,CATMA_828552DF-7244-4E3D-9166-9DE4A4EF26D0_0,CATMA_021E3C47-D5B2-4896-B85A-9DDDCF4686F2,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich,1,157684,157688,LSch,MALE
2076,CATMA_A3F7DACA-9476-4C74-80FD-3326CD6DD6B7,CATMA_021E3C47-D5B2-4896-B85A-9DDDCF4686F2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"daß ich sie seufzen
              lassen muß.",7,157690,157735,LSch,Nicht-Charakter
2077,CATMA_596F1F68-89B0-40C1-8083-1A84A4219CBE,CATMA_021E3C47-D5B2-4896-B85A-9DDDCF4686F2,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,sie ,1,157698,157702,LSch,FEMALE
2078,CATMA_6231D77C-28DC-4F82-8190-E9B73720589B_0,CATMA_FF6B2850-B211-464D-A5AA-3E0DC3089BFE,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich,1,157684,157688,LSch,MALE
2079,CATMA_828552DF-7244-4E3D-9166-9DE4A4EF26D0_0,CATMA_FF6B2850-B211-464D-A5AA-3E0DC3089BFE,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich,1,157684,157688,LSch,MALE
2080,CATMA_A3F7DACA-9476-4C74-80FD-3326CD6DD6B7,CATMA_FF6B2850-B211-464D-A5AA-3E0DC3089BFE,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"daß ich sie seufzen
              lassen muß.",7,157690,157735,LSch,Nicht-Charakter
2081,CATMA_596F1F68-89B0-40C1-8083-1A84A4219CBE,CATMA_FF6B2850-B211-464D-A5AA-3E0DC3089BFE,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,sie ,1,157698,157702,LSch,FEMALE
2082,CATMA_87FE8B93-86D4-494C-98E0-53C2B631A376,CATMA_B44C0034-333E-4D5A-AD6C-5C6C6763CC24,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,mir ,1,157962,157966,LSch,MALE
2083,CATMA_AD199E9B-9AF0-4637-BCA5-1B62ABA5A6C3,CATMA_B44C0034-333E-4D5A-AD6C-5C6C6763CC24,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"Lucien zu ihrer ersten Tugend wieder zurückekehren zu
              sehen.",10,158055,158129,LSch,Nicht-Charakter
2084,CATMA_435861FD-5048-40CB-9B9C-57AB906F6A05_0,CATMA_2C2CD5AD-29AC-4A27-A40B-497E6F5B8A92,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,158277,158282,LSch,MALE
2085,CATMA_A832F3AA-EA9E-428E-A344-4AD3644C3247_0,CATMA_2C2CD5AD-29AC-4A27-A40B-497E6F5B8A92,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,158277,158282,LSch,MALE
2086,CATMA_F25EB316-447B-4154-A261-F6703808E53A_0,CATMA_2C2CD5AD-29AC-4A27-A40B-497E6F5B8A92,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,158277,158282,LSch,MALE
2087,CATMA_23F16A1B-7276-42AC-A9C3-F70574EEC768,CATMA_2C2CD5AD-29AC-4A27-A40B-497E6F5B8A92,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie ,1,158360,158364,LSch,FEMALE
2088,CATMA_17D952D8-728B-49E7-A57A-3A7080145933,CATMA_2C2CD5AD-29AC-4A27-A40B-497E6F5B8A92,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie ,1,158360,158364,LSch,FEMALE
2089,CATMA_435861FD-5048-40CB-9B9C-57AB906F6A05_0,CATMA_3565AC73-4128-47E5-85DA-DE954842C988,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,158277,158282,LSch,MALE
2090,CATMA_A832F3AA-EA9E-428E-A344-4AD3644C3247_0,CATMA_3565AC73-4128-47E5-85DA-DE954842C988,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,158277,158282,LSch,MALE
2091,CATMA_F25EB316-447B-4154-A261-F6703808E53A_0,CATMA_3565AC73-4128-47E5-85DA-DE954842C988,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,158277,158282,LSch,MALE
2092,CATMA_23F16A1B-7276-42AC-A9C3-F70574EEC768,CATMA_3565AC73-4128-47E5-85DA-DE954842C988,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie ,1,158360,158364,LSch,FEMALE
2093,CATMA_17D952D8-728B-49E7-A57A-3A7080145933,CATMA_3565AC73-4128-47E5-85DA-DE954842C988,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie ,1,158360,158364,LSch,FEMALE
2094,CATMA_3D5C1285-E276-4A77-8132-A244C36B4682,CATMA_F2B8D1C4-3312-4E2C-A0A9-FECD8CF65EB0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"Hätte ich doch
              Lucien mehr in demselben vermachen können als die Hälfte meines Vermögens, könnte ich
              ihr durch dasselbe eine unschuldige, eine unbeleidigte Tugend wiedergeben! Aber ach!
              wie könnte ich ihr etwas geben, das ich selbst nicht besitze!",44,158482,158771,LSch,Nicht-Charakter
2095,CATMA_5681AE62-AC25-4253-A8BD-AF1323D07182_0,CATMA_F2B8D1C4-3312-4E2C-A0A9-FECD8CF65EB0,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,158488,158492,LSch,MALE
2096,CATMA_1839BD1B-7DA6-4D3E-9D0C-AAE635477691,CATMA_7EC51734-069D-4C92-938E-DDBDE998A64E,Explizite_Source:_Experiencer,source,Experiencer,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,du ,1,158835,158838,LSch,MALE
2097,CATMA_88674854-34B5-4F30-BF92-8C75D925C755,CATMA_7EC51734-069D-4C92-938E-DDBDE998A64E,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,deinem Freunde,2,158838,158852,LSch,MALE
2098,CATMA_1EDB85C7-720F-4C0D-B7C5-30DEACE3D721,CATMA_7EC51734-069D-4C92-938E-DDBDE998A64E,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,deinem Freunde,2,158838,158852,LSch,MALE
2099,CATMA_3868D696-FDE7-4A53-A2E9-BA7B713328F0_0,CATMA_250FB2EA-BFF0-4AC2-8734-C4B1730A3BEB,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,group,positiv,positiv,Emotionen der Freude,Freude,Lucien ,1,158968,158975,LSch,MALE
2100,CATMA_3868D696-FDE7-4A53-A2E9-BA7B713328F0_0,CATMA_250FB2EA-BFF0-4AC2-8734-C4B1730A3BEB,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,group,positiv,positiv,Emotionen der Freude,Freude,Lucien ,1,158968,158975,LSch,FEMALE
2101,CATMA_60D3C79D-26EB-469A-88E2-6542F2C86821,CATMA_250FB2EA-BFF0-4AC2-8734-C4B1730A3BEB,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"Lucien und deinen Sohn glücklich und tugendhaft zu
              sehen,",10,158968,159039,LSch,Nicht-Charakter
2102,CATMA_D7C8BD68-22EA-47EC-A53F-1D5B71A70DFC_0,CATMA_250FB2EA-BFF0-4AC2-8734-C4B1730A3BEB,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,du ,1,159055,159058,LSch,MALE
2103,CATMA_250FB2EA-BFF0-4AC2-8734-C4B1730A3BEB,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,positiv,positiv,Emotionen der Freude,Freude,"Lebe noch, Lucien und deinen Sohn glücklich und tugendhaft zu
              sehen, und dann, wann du kein Glück weiter hier zu erleben hast, erwarte das
              vollkommenste, das dir keine Tugend verdienen kann.
",37,158957,159176,LSch,MALE
2104,CATMA_3868D696-FDE7-4A53-A2E9-BA7B713328F0_0,CATMA_7E6DEE2D-0FB3-4474-A3B3-E7CD18EF8E15,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,group,positiv,positiv,Emotionen der Freude,Freude,Lucien ,1,158968,158975,LSch,MALE
2105,CATMA_3868D696-FDE7-4A53-A2E9-BA7B713328F0_0,CATMA_7E6DEE2D-0FB3-4474-A3B3-E7CD18EF8E15,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,group,positiv,positiv,Emotionen der Freude,Freude,Lucien ,1,158968,158975,LSch,FEMALE
2106,CATMA_7E6DEE2D-0FB3-4474-A3B3-E7CD18EF8E15,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,positiv,positiv,Emotionen der Freude,Freude,"Lucien und deinen Sohn glücklich und tugendhaft zu
              sehen",9,158968,159038,LSch,MALE
2107,CATMA_3856F677-916D-4709-B2E8-146C0C7BC982,CATMA_3F177FCD-5B52-4186-BFD2-443551C9FE5E,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,mich ,1,159283,159288,LSch,MALE
2108,CATMA_B9ED2A74-0F86-4758-AB11-9972C19F8FFC_0,CATMA_B6BB1A5D-6C63-4A01-B943-231E02E2B641,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,159283,159288,LSch,MALE
2109,CATMA_67ECFAD3-F01C-4A3E-94C2-498E4B5E293A,CATMA_B6BB1A5D-6C63-4A01-B943-231E02E2B641,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"da selbst mein Stolz in die Schande hinabgesunken, da mein Sohn durch seinen
              Ungehorsam ein Bösewicht geworden ist, da diese Lucie von einem unseligen Feuer
              brennt, welches ein Herz, voll von der zärtlichsten Liebe gegen sie, mit Abscheu
              erfüllt,",45,159582,159870,LSch,Nicht-Charakter
2110,CATMA_9E179C7D-1C20-42D0-8683-275753889249_0,CATMA_119BF1AC-801F-4BF1-885A-CEC85B32C9B8,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,mich,1,159328,159332,LSch,MALE
2111,CATMA_830631E4-A99D-4A1D-94FC-57687F3C0754,CATMA_119BF1AC-801F-4BF1-885A-CEC85B32C9B8,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,"da ich auf einen Sohn stolz war,
              von dem ich glaubete, daß er meine Sorgfalt durch seinen Gehorsam belohnete, da ich
              mich von einer zärtlichen, von einer tugendhaften Lucie geliebet erblickete.",36,159334,159555,LSch,Nicht-Charakter
2112,CATMA_9A88DFE2-3565-489F-A2BB-6E6B8DA2575E_0,CATMA_897D9EAF-6774-447F-B575-A99F2E5EF364,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"ich
",1,159461,159465,LSch,MALE
